"origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour"
"JFK",2023,7,7,14,NA,NA,NA,160,8.05546,9.2700622588,NA,NA,10,2023-07-08 06:00:00
"JFK",2023,7,7,15,NA,NA,NA,200,10.35702,11.9186514756,NA,NA,10,2023-07-08 07:00:00
"JFK",2023,7,7,16,NA,NA,NA,160,9.20624,10.5943568672,NA,NA,10,2023-07-08 08:00:00
"JFK",2023,7,7,17,NA,NA,NA,160,11.5078,13.242946084,NA,NA,10,2023-07-08 09:00:00
"JFK",2023,7,7,18,NA,NA,NA,150,10.35702,11.9186514756,NA,NA,10,2023-07-08 10:00:00
"JFK",2023,7,7,19,NA,NA,NA,140,11.5078,13.242946084,NA,NA,10,2023-07-08 11:00:00
"JFK",2023,7,7,20,NA,NA,NA,160,9.20624,10.5943568672,NA,NA,10,2023-07-08 12:00:00
"JFK",2023,7,7,21,NA,NA,NA,150,10.35702,11.9186514756,NA,NA,10,2023-07-08 13:00:00
"JFK",2023,7,7,22,NA,NA,NA,150,10.35702,11.9186514756,NA,NA,10,2023-07-08 14:00:00
"JFK",2023,7,7,23,NA,NA,NA,150,5.7539,6.621473042,NA,NA,10,2023-07-08 15:00:00
"JFK",2023,7,8,0,NA,NA,NA,130,5.7539,6.621473042,NA,NA,10,2023-07-08 16:00:00
"JFK",2023,7,8,1,NA,NA,NA,130,5.7539,6.621473042,NA,NA,10,2023-07-08 17:00:00
"JFK",2023,7,8,2,NA,NA,NA,130,5.7539,6.621473042,NA,NA,10,2023-07-08 18:00:00
"JFK",2023,7,8,3,NA,NA,NA,140,5.7539,6.621473042,NA,NA,10,2023-07-08 19:00:00
"JFK",2023,7,8,4,NA,NA,NA,170,4.60312,5.2971784336,NA,NA,10,2023-07-08 20:00:00
"JFK",2023,7,8,5,NA,NA,NA,180,4.60312,5.2971784336,NA,NA,10,2023-07-08 21:00:00
"JFK",2023,7,8,6,NA,NA,NA,210,4.60312,5.2971784336,NA,NA,10,2023-07-08 22:00:00
"JFK",2023,7,8,7,NA,NA,NA,210,2.30156,2.6485892168,NA,NA,10,2023-07-08 23:00:00
"JFK",2023,7,8,8,NA,NA,NA,160,2.30156,2.6485892168,NA,NA,10,2023-07-09
"JFK",2023,7,8,9,NA,NA,NA,0,0,0,NA,NA,10,2023-07-09 01:00:00
"JFK",2023,7,8,10,NA,NA,NA,100,2.30156,2.6485892168,NA,NA,10,2023-07-09 02:00:00
"JFK",2023,7,8,11,NA,NA,NA,150,2.30156,2.6485892168,NA,NA,10,2023-07-09 03:00:00
"JFK",2023,7,8,12,NA,NA,NA,70,2.30156,2.6485892168,NA,NA,10,2023-07-09 04:00:00
"JFK",2023,7,8,13,NA,NA,NA,70,4.60312,5.2971784336,NA,NA,10,2023-07-09 05:00:00
"JFK",2023,7,8,14,NA,NA,NA,200,8.05546,9.2700622588,NA,NA,10,2023-07-09 06:00:00
"JFK",2023,7,8,15,NA,NA,NA,150,11.5078,13.242946084,NA,NA,10,2023-07-09 07:00:00
"JFK",2023,7,8,16,NA,NA,NA,160,10.35702,11.9186514756,NA,NA,10,2023-07-09 08:00:00
"JFK",2023,7,8,17,NA,NA,NA,160,11.5078,13.242946084,NA,NA,10,2023-07-09 09:00:00
"JFK",2023,7,8,18,NA,NA,NA,140,11.5078,13.242946084,NA,NA,10,2023-07-09 10:00:00
"JFK",2023,7,8,19,NA,NA,NA,160,10.35702,11.9186514756,NA,NA,10,2023-07-09 11:00:00
"JFK",2023,7,8,20,NA,NA,NA,170,9.20624,10.5943568672,NA,NA,10,2023-07-09 12:00:00
"JFK",2023,7,8,21,NA,NA,NA,150,10.35702,11.9186514756,NA,NA,10,2023-07-09 13:00:00
"JFK",2023,7,8,22,NA,NA,NA,180,10.35702,11.9186514756,NA,NA,10,2023-07-09 14:00:00
"JFK",2023,7,8,23,NA,NA,NA,170,5.7539,6.621473042,NA,NA,10,2023-07-09 15:00:00
"JFK",2023,7,9,0,NA,NA,NA,200,8.05546,9.2700622588,NA,NA,10,2023-07-09 16:00:00
"JFK",2023,7,9,1,NA,NA,NA,180,5.7539,6.621473042,NA,NA,10,2023-07-09 17:00:00
"JFK",2023,7,9,2,NA,NA,NA,160,5.7539,6.621473042,NA,NA,10,2023-07-09 18:00:00
"JFK",2023,7,9,3,NA,NA,NA,160,5.7539,6.621473042,NA,NA,10,2023-07-09 19:00:00
"JFK",2023,7,9,4,NA,NA,NA,190,8.05546,9.2700622588,NA,NA,10,2023-07-09 20:00:00
"JFK",2023,7,9,5,NA,NA,NA,180,5.7539,6.621473042,NA,NA,10,2023-07-09 21:00:00
"JFK",2023,7,9,6,NA,NA,NA,180,9.20624,10.5943568672,NA,NA,10,2023-07-09 22:00:00
"JFK",2023,7,9,7,NA,NA,NA,200,8.05546,9.2700622588,NA,NA,10,2023-07-09 23:00:00
"JFK",2023,7,9,8,NA,NA,NA,190,5.7539,6.621473042,NA,NA,10,2023-07-10
"JFK",2023,7,9,9,NA,NA,NA,200,5.7539,6.621473042,NA,NA,10,2023-07-10 01:00:00
"JFK",2023,7,9,10,NA,NA,NA,170,4.60312,5.2971784336,NA,NA,10,2023-07-10 02:00:00
"JFK",2023,7,9,11,NA,NA,NA,170,4.60312,5.2971784336,NA,NA,10,2023-07-10 03:00:00
"JFK",2023,7,9,12,NA,NA,NA,180,5.7539,6.621473042,NA,NA,10,2023-07-10 04:00:00
"JFK",2023,7,9,13,NA,NA,NA,160,5.7539,6.621473042,NA,NA,10,2023-07-10 05:00:00
"JFK",2023,7,9,14,NA,NA,NA,180,8.05546,9.2700622588,NA,NA,10,2023-07-10 06:00:00
"JFK",2023,7,9,15,NA,NA,NA,160,8.05546,9.2700622588,NA,NA,10,2023-07-10 07:00:00
"JFK",2023,7,9,16,NA,NA,NA,150,12.65858,14.5672406924,NA,NA,10,2023-07-10 08:00:00
"JFK",2023,7,9,17,NA,NA,NA,160,14.96014,17.2158299092,NA,NA,10,2023-07-10 09:00:00
"JFK",2023,7,9,18,NA,NA,NA,160,14.96014,17.2158299092,NA,NA,10,2023-07-10 10:00:00
"JFK",2023,7,9,19,NA,NA,NA,150,17.2617,19.864419126,NA,NA,10,2023-07-10 11:00:00
"JFK",2023,7,9,20,NA,NA,NA,140,12.65858,14.5672406924,NA,NA,10,2023-07-10 12:00:00
"JFK",2023,7,9,21,NA,NA,NA,140,12.65858,14.5672406924,NA,NA,10,2023-07-10 13:00:00
"JFK",2023,7,9,22,NA,NA,NA,110,5.7539,6.621473042,NA,NA,10,2023-07-10 14:00:00
"JFK",2023,7,9,23,NA,NA,NA,160,8.05546,9.2700622588,NA,NA,10,2023-07-10 15:00:00
"JFK",2023,7,10,0,NA,NA,NA,140,12.65858,14.5672406924,NA,NA,10,2023-07-10 16:00:00
"JFK",2023,7,10,1,NA,NA,NA,130,11.5078,13.242946084,NA,NA,10,2023-07-10 17:00:00
"JFK",2023,7,10,2,NA,NA,NA,120,14.96014,17.2158299092,NA,NA,9,2023-07-10 18:00:00
"JFK",2023,7,10,3,NA,NA,NA,100,10.35702,11.9186514756,NA,NA,10,2023-07-10 19:00:00
"JFK",2023,7,10,4,NA,NA,NA,120,14.96014,17.2158299092,NA,NA,10,2023-07-10 20:00:00
"JFK",2023,7,10,5,NA,NA,NA,120,12.65858,14.5672406924,NA,NA,10,2023-07-10 21:00:00
"JFK",2023,7,10,6,NA,NA,NA,130,8.05546,9.2700622588,NA,NA,10,2023-07-10 22:00:00
"JFK",2023,7,10,7,NA,NA,NA,250,4.60312,5.2971784336,NA,NA,10,2023-07-10 23:00:00
"JFK",2023,7,10,8,NA,NA,NA,270,9.20624,10.5943568672,NA,NA,10,2023-07-11
"JFK",2023,7,10,9,NA,NA,NA,260,5.7539,6.621473042,NA,NA,10,2023-07-11 01:00:00
"JFK",2023,7,10,10,NA,NA,NA,290,5.7539,6.621473042,NA,NA,10,2023-07-11 02:00:00
"JFK",2023,7,10,11,NA,NA,NA,320,5.7539,6.621473042,NA,NA,10,2023-07-11 03:00:00
"JFK",2023,7,10,12,NA,NA,NA,360,5.7539,6.621473042,NA,NA,10,2023-07-11 04:00:00
"JFK",2023,7,10,13,NA,NA,NA,350,10.35702,11.9186514756,NA,NA,10,2023-07-11 05:00:00
"JFK",2023,7,10,14,NA,NA,NA,340,10.35702,11.9186514756,NA,NA,10,2023-07-11 06:00:00
"JFK",2023,7,10,15,NA,NA,NA,320,12.65858,14.5672406924,NA,NA,10,2023-07-11 07:00:00
"JFK",2023,7,10,16,NA,NA,NA,310,14.96014,17.2158299092,NA,NA,10,2023-07-11 08:00:00
"JFK",2023,7,10,17,NA,NA,NA,330,12.65858,14.5672406924,NA,NA,10,2023-07-11 09:00:00
"JFK",2023,7,10,18,NA,NA,NA,320,14.96014,17.2158299092,NA,NA,10,2023-07-11 10:00:00
"JFK",2023,7,10,19,NA,NA,NA,340,12.65858,14.5672406924,NA,NA,10,2023-07-11 11:00:00
"JFK",2023,7,10,20,NA,NA,NA,350,8.05546,9.2700622588,NA,NA,10,2023-07-11 12:00:00
"JFK",2023,7,10,21,NA,NA,NA,300,12.65858,14.5672406924,NA,NA,10,2023-07-11 13:00:00
"JFK",2023,7,10,22,NA,NA,NA,300,14.96014,17.2158299092,NA,NA,10,2023-07-11 14:00:00
"JFK",2023,7,10,23,NA,NA,NA,350,12.65858,14.5672406924,NA,NA,10,2023-07-11 15:00:00
"JFK",2023,7,11,0,NA,NA,NA,360,12.65858,14.5672406924,NA,NA,10,2023-07-11 16:00:00
"JFK",2023,7,11,1,NA,NA,NA,340,8.05546,9.2700622588,NA,NA,10,2023-07-11 17:00:00
"JFK",2023,7,11,2,NA,NA,NA,330,12.65858,14.5672406924,NA,NA,10,2023-07-11 18:00:00
"JFK",2023,7,11,3,NA,NA,NA,340,8.05546,9.2700622588,NA,NA,10,2023-07-11 19:00:00
"JFK",2023,7,11,4,NA,NA,NA,320,10.35702,11.9186514756,NA,NA,10,2023-07-11 20:00:00
"JFK",2023,7,11,5,NA,NA,NA,310,9.20624,10.5943568672,NA,NA,10,2023-07-11 21:00:00
"JFK",2023,7,11,6,NA,NA,NA,280,8.05546,9.2700622588,NA,NA,10,2023-07-11 22:00:00
"JFK",2023,7,11,7,NA,NA,NA,320,11.5078,13.242946084,NA,NA,10,2023-07-11 23:00:00
"JFK",2023,7,11,8,NA,NA,NA,300,8.05546,9.2700622588,NA,NA,10,2023-07-12
"JFK",2023,7,11,9,NA,NA,NA,300,9.20624,10.5943568672,NA,NA,10,2023-07-12 01:00:00
"JFK",2023,7,11,10,NA,NA,NA,300,5.7539,6.621473042,NA,NA,10,2023-07-12 02:00:00
"JFK",2023,7,11,11,NA,NA,NA,270,5.7539,6.621473042,NA,NA,10,2023-07-12 03:00:00
"JFK",2023,7,11,12,NA,NA,NA,300,9.20624,10.5943568672,NA,NA,10,2023-07-12 04:00:00
"JFK",2023,7,11,13,NA,NA,NA,320,12.65858,14.5672406924,NA,NA,10,2023-07-12 05:00:00
"JFK",2023,7,11,14,NA,NA,NA,330,8.05546,9.2700622588,NA,NA,10,2023-07-12 06:00:00
"JFK",2023,7,11,15,NA,NA,NA,240,9.20624,10.5943568672,NA,NA,10,2023-07-12 07:00:00
"JFK",2023,7,11,16,NA,NA,NA,240,10.35702,11.9186514756,NA,NA,10,2023-07-12 08:00:00
"JFK",2023,7,11,17,NA,NA,NA,200,12.65858,14.5672406924,NA,NA,10,2023-07-12 09:00:00
"JFK",2023,7,11,18,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-07-12 10:00:00
"JFK",2023,7,11,19,NA,NA,NA,200,12.65858,14.5672406924,NA,NA,10,2023-07-12 11:00:00
"JFK",2023,7,11,20,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2023-07-12 12:00:00
"JFK",2023,7,11,21,NA,NA,NA,190,12.65858,14.5672406924,NA,NA,10,2023-07-12 13:00:00
"JFK",2023,7,11,22,NA,NA,NA,210,16.11092,18.5401245176,NA,NA,10,2023-07-12 14:00:00
"JFK",2023,7,11,23,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2023-07-12 15:00:00
"JFK",2023,7,12,0,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-07-12 16:00:00
"JFK",2023,7,12,1,NA,NA,NA,220,8.05546,9.2700622588,NA,NA,10,2023-07-12 17:00:00
"JFK",2023,7,12,2,NA,NA,NA,240,5.7539,6.621473042,NA,NA,10,2023-07-12 18:00:00
"JFK",2023,7,12,3,NA,NA,NA,240,5.7539,6.621473042,NA,NA,10,2023-07-12 19:00:00
"JFK",2023,7,12,4,NA,NA,NA,210,5.7539,6.621473042,NA,NA,10,2023-07-12 20:00:00
"JFK",2023,7,12,5,NA,NA,NA,220,5.7539,6.621473042,NA,NA,10,2023-07-12 21:00:00
"JFK",2023,7,12,6,NA,NA,NA,220,5.7539,6.621473042,NA,NA,10,2023-07-12 22:00:00
"JFK",2023,7,12,7,NA,NA,NA,240,8.05546,9.2700622588,NA,NA,10,2023-07-12 23:00:00
"JFK",2023,7,12,8,NA,NA,NA,250,5.7539,6.621473042,NA,NA,10,2023-07-13
"JFK",2023,7,12,9,NA,NA,NA,240,4.60312,5.2971784336,NA,NA,10,2023-07-13 01:00:00
"JFK",2023,7,12,10,NA,NA,NA,210,4.60312,5.2971784336,NA,NA,10,2023-07-13 02:00:00
"JFK",2023,7,12,11,NA,NA,NA,250,5.7539,6.621473042,NA,NA,10,2023-07-13 03:00:00
"JFK",2023,7,12,12,NA,NA,NA,260,5.7539,6.621473042,NA,NA,10,2023-07-13 04:00:00
"JFK",2023,7,12,13,NA,NA,NA,240,8.05546,9.2700622588,NA,NA,10,2023-07-13 05:00:00
"JFK",2023,7,12,14,NA,NA,NA,240,9.20624,10.5943568672,NA,NA,10,2023-07-13 06:00:00
"JFK",2023,7,12,15,NA,NA,NA,220,9.20624,10.5943568672,NA,NA,10,2023-07-13 07:00:00
"JFK",2023,7,12,16,NA,NA,NA,210,12.65858,14.5672406924,NA,NA,10,2023-07-13 08:00:00
"JFK",2023,7,12,17,NA,NA,NA,190,12.65858,14.5672406924,NA,NA,10,2023-07-13 09:00:00
"JFK",2023,7,12,18,NA,NA,NA,210,14.96014,17.2158299092,NA,NA,10,2023-07-13 10:00:00
"JFK",2023,7,12,19,NA,NA,NA,190,12.65858,14.5672406924,NA,NA,10,2023-07-13 11:00:00
"JFK",2023,7,12,20,NA,NA,NA,190,16.11092,18.5401245176,NA,NA,10,2023-07-13 12:00:00
"JFK",2023,7,12,21,NA,NA,NA,190,16.11092,18.5401245176,NA,NA,10,2023-07-13 13:00:00
"JFK",2023,7,12,22,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-07-13 14:00:00
"JFK",2023,7,12,23,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2023-07-13 15:00:00
"JFK",2023,7,13,0,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2023-07-13 16:00:00
"JFK",2023,7,13,1,NA,NA,NA,180,5.7539,6.621473042,NA,NA,10,2023-07-13 17:00:00
"JFK",2023,7,13,2,NA,NA,NA,180,4.60312,5.2971784336,NA,NA,10,2023-07-13 18:00:00
"JFK",2023,7,13,3,NA,NA,NA,0,0,0,NA,NA,10,2023-07-13 19:00:00
"JFK",2023,7,13,4,NA,NA,NA,200,5.7539,6.621473042,NA,NA,10,2023-07-13 20:00:00
"JFK",2023,7,13,5,NA,NA,NA,230,10.35702,11.9186514756,NA,NA,10,2023-07-13 21:00:00
"JFK",2023,7,13,6,NA,NA,NA,240,8.05546,9.2700622588,NA,NA,10,2023-07-13 22:00:00
"JFK",2023,7,13,7,NA,NA,NA,200,5.7539,6.621473042,NA,NA,10,2023-07-13 23:00:00
"JFK",2023,7,13,8,NA,NA,NA,210,5.7539,6.621473042,NA,NA,10,2023-07-14
"JFK",2023,7,13,9,NA,NA,NA,220,5.7539,6.621473042,NA,NA,10,2023-07-14 01:00:00
"JFK",2023,7,13,10,NA,NA,NA,210,5.7539,6.621473042,NA,NA,10,2023-07-14 02:00:00
"JFK",2023,7,13,11,NA,NA,NA,210,4.60312,5.2971784336,NA,NA,10,2023-07-14 03:00:00
"JFK",2023,7,13,12,NA,NA,NA,200,5.7539,6.621473042,NA,NA,10,2023-07-14 04:00:00
"JFK",2023,7,13,13,NA,NA,NA,190,8.05546,9.2700622588,NA,NA,10,2023-07-14 05:00:00
"JFK",2023,7,13,14,NA,NA,NA,180,11.5078,13.242946084,NA,NA,10,2023-07-14 06:00:00
"JFK",2023,7,13,15,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2023-07-14 07:00:00
"JFK",2023,7,13,16,NA,NA,NA,170,14.96014,17.2158299092,NA,NA,10,2023-07-14 08:00:00
"JFK",2023,7,13,17,NA,NA,NA,170,16.11092,18.5401245176,NA,NA,10,2023-07-14 09:00:00
"JFK",2023,7,13,18,NA,NA,NA,160,19.56326,22.5130083428,NA,NA,10,2023-07-14 10:00:00
"JFK",2023,7,13,19,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-07-14 11:00:00
"JFK",2023,7,13,20,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-07-14 12:00:00
"JFK",2023,7,13,21,NA,NA,NA,170,23.0156,26.485892168,NA,NA,10,2023-07-14 13:00:00
"JFK",2023,7,13,22,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-07-14 14:00:00
"JFK",2023,7,13,23,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-07-14 15:00:00
"JFK",2023,7,14,0,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-07-14 16:00:00
"JFK",2023,7,14,1,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-07-14 17:00:00
"JFK",2023,7,14,2,NA,NA,NA,180,17.2617,19.864419126,NA,NA,10,2023-07-14 18:00:00
"JFK",2023,7,14,3,NA,NA,NA,180,17.2617,19.864419126,NA,NA,10,2023-07-14 19:00:00
"JFK",2023,7,14,4,NA,NA,NA,190,14.96014,17.2158299092,NA,NA,10,2023-07-14 20:00:00
"JFK",2023,7,14,5,NA,NA,NA,180,14.96014,17.2158299092,NA,NA,10,2023-07-14 21:00:00
"JFK",2023,7,14,6,NA,NA,NA,200,12.65858,14.5672406924,NA,NA,10,2023-07-14 22:00:00
"JFK",2023,7,14,7,NA,NA,NA,0,0,0,NA,NA,10,2023-07-14 23:00:00
"JFK",2023,7,14,8,NA,NA,NA,40,11.5078,13.242946084,NA,NA,10,2023-07-15
"JFK",2023,7,14,9,NA,NA,NA,90,8.05546,9.2700622588,NA,NA,10,2023-07-15 01:00:00
"JFK",2023,7,14,10,NA,NA,NA,110,9.20624,10.5943568672,NA,NA,5,2023-07-15 02:00:00
"JFK",2023,7,14,11,NA,NA,NA,80,4.60312,5.2971784336,NA,NA,10,2023-07-15 03:00:00
"JFK",2023,7,14,12,NA,NA,NA,110,8.05546,9.2700622588,NA,NA,10,2023-07-15 04:00:00
"JFK",2023,7,14,13,NA,NA,NA,30,10.35702,11.9186514756,NA,NA,10,2023-07-15 05:00:00
"JFK",2023,7,14,14,NA,NA,NA,80,9.20624,10.5943568672,NA,NA,10,2023-07-15 06:00:00
"JFK",2023,7,14,15,NA,NA,NA,80,9.20624,10.5943568672,NA,NA,10,2023-07-15 07:00:00
"JFK",2023,7,14,16,NA,NA,NA,100,14.96014,17.2158299092,NA,NA,10,2023-07-15 08:00:00
"JFK",2023,7,14,17,NA,NA,NA,110,17.2617,19.864419126,NA,NA,10,2023-07-15 09:00:00
"JFK",2023,7,14,18,NA,NA,NA,90,14.96014,17.2158299092,NA,NA,10,2023-07-15 10:00:00
"JFK",2023,7,14,19,NA,NA,NA,100,12.65858,14.5672406924,NA,NA,10,2023-07-15 11:00:00
"JFK",2023,7,14,20,NA,NA,NA,130,11.5078,13.242946084,NA,NA,10,2023-07-15 12:00:00
"JFK",2023,7,14,21,NA,NA,NA,140,8.05546,9.2700622588,NA,NA,10,2023-07-15 13:00:00
"JFK",2023,7,14,22,NA,NA,NA,150,11.5078,13.242946084,NA,NA,10,2023-07-15 14:00:00
"JFK",2023,7,14,23,NA,NA,NA,180,17.2617,19.864419126,NA,NA,10,2023-07-15 15:00:00
"JFK",2023,7,15,0,NA,NA,NA,180,16.11092,18.5401245176,NA,NA,10,2023-07-15 16:00:00
"JFK",2023,7,15,1,NA,NA,NA,190,12.65858,14.5672406924,NA,NA,10,2023-07-15 17:00:00
"JFK",2023,7,15,2,NA,NA,NA,230,5.7539,6.621473042,NA,NA,10,2023-07-15 18:00:00
"JFK",2023,7,15,3,NA,NA,NA,210,8.05546,9.2700622588,NA,NA,10,2023-07-15 19:00:00
"JFK",2023,7,15,4,NA,NA,NA,320,5.7539,6.621473042,NA,NA,10,2023-07-15 20:00:00
"JFK",2023,7,15,5,NA,NA,NA,110,4.60312,5.2971784336,NA,NA,10,2023-07-15 21:00:00
"JFK",2023,7,15,6,NA,NA,NA,220,4.60312,5.2971784336,NA,NA,10,2023-07-15 22:00:00
"JFK",2023,7,15,7,NA,NA,NA,170,4.60312,5.2971784336,NA,NA,10,2023-07-15 23:00:00
"JFK",2023,7,15,8,NA,NA,NA,0,0,0,NA,NA,10,2023-07-16
"JFK",2023,7,15,9,NA,NA,NA,0,0,0,NA,NA,10,2023-07-16 01:00:00
"JFK",2023,7,15,10,NA,NA,NA,30,2.30156,2.6485892168,NA,NA,10,2023-07-16 02:00:00
"JFK",2023,7,15,11,NA,NA,NA,0,0,0,NA,NA,10,2023-07-16 03:00:00
"JFK",2023,7,15,12,NA,NA,NA,0,0,0,NA,NA,10,2023-07-16 04:00:00
"JFK",2023,7,15,13,NA,NA,NA,210,2.30156,2.6485892168,NA,NA,10,2023-07-16 05:00:00
"JFK",2023,7,15,14,NA,NA,NA,240,5.7539,6.621473042,NA,NA,10,2023-07-16 06:00:00
"JFK",2023,7,15,15,NA,NA,NA,170,5.7539,6.621473042,NA,NA,10,2023-07-16 07:00:00
"JFK",2023,7,15,16,NA,NA,NA,160,4.60312,5.2971784336,NA,NA,10,2023-07-16 08:00:00
"JFK",2023,7,15,17,NA,NA,NA,180,8.05546,9.2700622588,NA,NA,10,2023-07-16 09:00:00
"JFK",2023,7,15,18,NA,NA,NA,180,11.5078,13.242946084,NA,NA,10,2023-07-16 10:00:00
"JFK",2023,7,15,19,NA,NA,NA,180,14.96014,17.2158299092,NA,NA,10,2023-07-16 11:00:00
"JFK",2023,7,15,20,NA,NA,NA,170,14.96014,17.2158299092,NA,NA,10,2023-07-16 12:00:00
"JFK",2023,7,15,21,NA,NA,NA,160,12.65858,14.5672406924,NA,NA,10,2023-07-16 13:00:00
"JFK",2023,7,15,22,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2023-07-16 14:00:00
"JFK",2023,7,15,23,NA,NA,NA,160,16.11092,18.5401245176,NA,NA,10,2023-07-16 15:00:00
"JFK",2023,7,16,0,NA,NA,NA,180,17.2617,19.864419126,NA,NA,10,2023-07-16 16:00:00
"JFK",2023,7,16,1,NA,NA,NA,170,11.5078,13.242946084,NA,NA,10,2023-07-16 17:00:00
"JFK",2023,7,16,2,NA,NA,NA,170,14.96014,17.2158299092,NA,NA,10,2023-07-16 18:00:00
"JFK",2023,7,16,3,NA,NA,NA,160,14.96014,17.2158299092,NA,NA,10,2023-07-16 19:00:00
"JFK",2023,7,16,4,NA,NA,NA,160,12.65858,14.5672406924,NA,NA,10,2023-07-16 20:00:00
"JFK",2023,7,16,5,NA,NA,NA,160,14.96014,17.2158299092,NA,NA,10,2023-07-16 21:00:00
"JFK",2023,7,16,6,NA,NA,NA,160,14.96014,17.2158299092,NA,NA,10,2023-07-16 22:00:00
"JFK",2023,7,16,7,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2023-07-16 23:00:00
"JFK",2023,7,16,8,NA,NA,NA,160,16.11092,18.5401245176,NA,NA,10,2023-07-17
"JFK",2023,7,16,9,NA,NA,NA,160,14.96014,17.2158299092,NA,NA,10,2023-07-17 01:00:00
"JFK",2023,7,16,10,NA,NA,NA,170,17.2617,19.864419126,NA,NA,10,2023-07-17 02:00:00
"JFK",2023,7,16,11,NA,NA,NA,170,14.96014,17.2158299092,0.05,NA,9,2023-07-17 03:00:00
"JFK",2023,7,16,12,NA,NA,NA,190,12.65858,14.5672406924,NA,NA,10,2023-07-17 04:00:00
"JFK",2023,7,16,13,NA,NA,NA,200,14.96014,17.2158299092,NA,NA,9,2023-07-17 05:00:00
"JFK",2023,7,16,14,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2023-07-17 06:00:00
"JFK",2023,7,16,15,NA,NA,NA,190,12.65858,14.5672406924,NA,NA,10,2023-07-17 07:00:00
"JFK",2023,7,16,16,NA,NA,NA,170,11.5078,13.242946084,NA,NA,10,2023-07-17 08:00:00
"JFK",2023,7,16,17,NA,NA,NA,190,8.05546,9.2700622588,NA,NA,9,2023-07-17 09:00:00
"JFK",2023,7,16,18,NA,NA,NA,190,5.7539,6.621473042,NA,NA,10,2023-07-17 10:00:00
"JFK",2023,7,16,19,NA,NA,NA,260,5.7539,6.621473042,NA,NA,10,2023-07-17 11:00:00
"JFK",2023,7,16,20,NA,NA,NA,170,8.05546,9.2700622588,NA,NA,10,2023-07-17 12:00:00
"JFK",2023,7,16,21,NA,NA,NA,190,8.05546,9.2700622588,NA,NA,10,2023-07-17 13:00:00
"JFK",2023,7,16,22,NA,NA,NA,170,4.60312,5.2971784336,NA,NA,10,2023-07-17 14:00:00
"JFK",2023,7,16,23,NA,NA,NA,180,2.30156,2.6485892168,NA,NA,10,2023-07-17 15:00:00
"JFK",2023,7,17,0,NA,NA,NA,0,0,0,NA,NA,9,2023-07-17 16:00:00
"JFK",2023,7,17,1,NA,NA,NA,190,8.05546,9.2700622588,NA,NA,10,2023-07-17 17:00:00
"JFK",2023,7,17,2,NA,NA,NA,210,4.60312,5.2971784336,NA,NA,10,2023-07-17 18:00:00
"JFK",2023,7,17,3,NA,NA,NA,210,2.30156,2.6485892168,NA,NA,10,2023-07-17 19:00:00
"JFK",2023,7,17,4,NA,NA,NA,250,5.7539,6.621473042,NA,NA,10,2023-07-17 20:00:00
"JFK",2023,7,17,5,NA,NA,NA,240,5.7539,6.621473042,NA,NA,10,2023-07-17 21:00:00
"JFK",2023,7,17,6,NA,NA,NA,230,2.30156,2.6485892168,NA,NA,10,2023-07-17 22:00:00
"JFK",2023,7,17,7,NA,NA,NA,230,8.05546,9.2700622588,NA,NA,10,2023-07-17 23:00:00
"JFK",2023,7,17,8,NA,NA,NA,250,8.05546,9.2700622588,NA,NA,10,2023-07-18
"JFK",2023,7,17,9,NA,NA,NA,240,5.7539,6.621473042,NA,NA,9,2023-07-18 01:00:00
"JFK",2023,7,17,10,NA,NA,NA,270,5.7539,6.621473042,NA,NA,7,2023-07-18 02:00:00
"JFK",2023,7,17,11,NA,NA,NA,270,5.7539,6.621473042,NA,NA,10,2023-07-18 03:00:00
"JFK",2023,7,17,12,NA,NA,NA,300,5.7539,6.621473042,NA,NA,10,2023-07-18 04:00:00
"JFK",2023,7,17,13,NA,NA,NA,10,5.7539,6.621473042,NA,NA,10,2023-07-18 05:00:00
"JFK",2023,7,17,14,NA,NA,NA,340,8.05546,9.2700622588,NA,NA,10,2023-07-18 06:00:00
"JFK",2023,7,17,15,NA,NA,NA,20,9.20624,10.5943568672,NA,NA,10,2023-07-18 07:00:00
"JFK",2023,7,17,16,NA,NA,NA,70,8.05546,9.2700622588,NA,NA,10,2023-07-18 08:00:00
"JFK",2023,7,17,17,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-07-18 09:00:00
